year_built,wn_site_eui,wn_source_eui,Latitude,Longitude
"1,962",49620.8,59728.9,40.760342,-73.969859
"1,982",48.2,151.4,40.760465,-73.970151
"1,926",82.2,195.2,40.760539,-73.970328
"1,956",78.2,204.8,40.759488,-73.969729
"1,956",102.8,163.4,40.75996,-73.969823
"1,930",95.7,145.2,40.760048,-73.969166
"1,947",106.1,233.9,40.76119,-73.971042
"1,927",54.9,143.2,40.760701,-73.970671
"1,940",44.6,66,40.760141,-73.969343
"1,958",77.2,198.6,40.759952,-73.968892
"1,971",77493.8,93321.5,40.760132,-73.967542
"1,929",107,224.6,40.760737,-73.969259
"1,927",83,191.2,40.760564,-73.969386
"1,920",126.8,266.7,40.760641,-73.969353
"1,957",Not Available,Not Available,40.761327,-73.970107
"1,987",73.8,179.5,40.761055,-73.969411
"1,960",68.8,126.7,40.760726,-73.968628
"1,960",Not Available,Not Available,40.760693,-73.968552
"1,908",70.6,113.7,40.762131,-73.97036
"1,976",117.7,209.4,40.761275,-73.969938
"1,910",95.9,151.1,40.761868,-73.970551
"1,922",59.4,101.1,40.76251,-73.970085
"1,980",87.4,230.6,40.762815,-73.969858
"1,969",98.5,259.2,40.762013,-73.969584
"1,930",105.2,238.9,40.7617,-73.968584
"2,003",146.5,415.6,40.76139,-73.968118
"1,953",56.3,143.9,40.762367,-73.96854
"2,002",55,139.5,40.749622,-73.973819
"1,977",79.3,122.3,40.748636,-73.973083
"1,986",83.3,144.5,40.748878,-73.973924
"1,962",98.9,221.2,40.74991,-73.975061
"1,956",96.2,209.7,40.750569,-73.974577
"1,981",157.3,246.9,40.750415,-73.973635
"1,905",75.7,179,40.750288,-73.973288
"1,960",117.7,244.9,40.750214,-73.973108
"1,932",95.9,195,40.750398,-73.971794
"1,960",70.2,172,40.751617,-73.973819
"1,928",67,137.6,40.751252,-73.97349
"1,905",275.2,712.9,,
"1,913",Not Available,Not Available,40.751197,-73.97336
"1,962",64.7,147.5,40.750856,-73.971466
"1,963",63,107.7,40.751713,-73.972692
"1,956",76.7,166.4,40.752374,-73.973266
"1,986",47.3,89.6,40.751633,-73.972458
"1,964",110.2,184.8,40.751221,-73.971206
"1,929",76.7,186.5,40.752355,-73.972266
"1,928",170.4,434.8,40.752435,-73.972458
"1,928",Not Available,Not Available,40.752382,-73.972288
"1,929",98.1,281.2,40.752328,-73.972162
"1,938",Not Available,Not Available,40.751957,-73.970664
"1,986",61.6,112.8,40.752942,-73.97171
"1,961",98.3,207,40.753074,-73.972753
"1,970",86.5,127.8,40.752901,-73.971613
"1,931",159.9,310,40.753593,-73.97132
"1,972",83.1,261,40.753596,-73.972374
"1,982",108.4,239.8,40.753524,-73.971161
"1,985",69.8,157.1,40.753686,-73.971547
"1,957",78.2,153.1,40.753768,-73.971739
"1,956",Not Available,Not Available,40.753025,-73.971862
"1,988",70,142.5,40.753579,-73.971288
"1,979",101.5,153.2,40.753118,-73.972085
"1,974",79,184.3,40.753194,-73.969757
"1,928",94.8,139.3,40.754218,-73.970865
"1,923",166.7,210.7,40.754339,-73.971154
"1,981",95.5,248.1,40.754276,-73.971879
"1,963",117.2,221.2,40.75466,-73.971598
"1,959",110,159.1,40.754111,-73.970565
"2,006",45.3,131.6,40.754709,-73.970089
"1,927",Not Available,Not Available,40.75483,-73.970334
"1,927",366.2,472.3,40.755472,-73.969948
"1,980",84.8,201.8,40.755506,-73.97098
"1,985",91.2,151.5,40.754696,-73.970013
"1,931",136.6,250.7,40.756046,-73.969374
"1,963",100.4,208.6,40.756688,-73.970128
"1,960",68.5,110,40.755604,-73.968006
"1,958",52,131.2,40.756263,-73.969846
"2,008",59.6,140.8,40.75722,-73.968265
"1,962",93.7,143.6,40.758033,-73.968261
"1,957",78.8,135.1,40.757501,-73.968893
"1,990",96.6,207.6,40.757835,-73.967792
"1,968",83.7,195,40.758744,-73.968618
"1,977",110.4,172.5,40.757667,-73.966503
"1,963",84.8,123.4,40.758546,-73.967542
"1,970",116.3,258.4,40.759136,-73.968333
"2,001",Not Available,Not Available,40.758615,-73.967658
"1,960",46.9,87.9,40.759685,-73.967841
"1,940",85.9,141.6,40.759389,-73.967556
"1,963",96.5,160,40.759937,-73.966805
"2,004",87.4,180.7,40.75999,-73.966928
"1,931",74.3,110.3,40.759913,-73.966704
"1,940",119.5,237.6,40.759863,-73.966581
"1,959",51.1,125.1,40.760678,-73.966476
"1,961",Not Available,Not Available,40.760741,-73.966628
"1,960",96.2,152.7,40.759926,-73.966737
"2,006",115.9,232.2,40.760042,-73.967011
"1,963",91.5,193,40.761167,-73.96679
"1,983",66,157.3,40.761131,-73.965599
"1,963",104.3,161.9,40.748469,-73.97295
"1,955",99.4,144.9,40.747985,-73.971265
"1,929",97.4,145.6,40.747977,-73.971247
"1,906",100.7,142.8,40.749006,-73.972361
"1,963",99.9,211.2,40.749254,-73.97261
"1,929",87.1,125.1,40.748735,-73.971679
"1,928",103.1,138.5,40.748583,-73.97077
"1,950",85.4,123.1,40.74961,-73.971719
"1,927",104.4,145.9,40.749171,-73.970333
"1,957",75.9,188.2,40.750285,-73.971852
"1,928",85,125,40.750186,-73.970961
"1,928",105.5,150.5,40.749923,-73.970344
"1,929",119.1,164.8,40.750894,-73.970758
"1,983",79.2,130.4,40.750585,-73.971635
"1,921",67.7,129.7,40.750971,-73.971361
"1,929",112.7,150.9,40.750949,-73.970841
"1,950",67.8,192.3,40.75157,-73.970393
"1,975",99.3,228.6,40.750213,-73.968846
"1,977",Not Available,Not Available,40.751583,-73.970383
"1,960",Not Available,Not Available,40.751473,-73.970119
"1,961",130.9,186.6,40.752011,-73.969505
"1,981",96.7,166.7,40.752124,-73.969769
"1,960",65.9,103.4,40.752223,-73.97
"1,978",128.4,205.7,40.751839,-73.970725
"1,978",38.9,122.1,40.751446,-73.970051
"1,965",98,255,40.750965,-73.968289
"1,926",88.1,217.7,40.752209,-73.969924
"1,959",Not Available,Not Available,40.752011,-73.969462
"1,970",150.8,324,40.752555,-73.970202
"2,008",100,186.2,40.7515,-73.967885
"1,923",79,134.1,40.75309,-73.969812
"1,950",19.7,57.8,40.753425,-73.968981
"2,000",67.1,134.8,40.751983,-73.967538
"1,928",63.9,147.1,40.752835,-73.96949
"1,960",54.2,93.4,40.753716,-73.969353
"1,959",78.8,118.8,40.75402,-73.968461
"1,962",189.5,269.1,40.753905,-73.968191
"1,960",75.1,121.6,40.753386,-73.968844
"1,984",115.1,198.3,40.72648,-73.986092
"1,930",80.6,120.1,40.752823,-73.966935
"1,965",93.6,144.5,40.753877,-73.968079
"1,940",80.4,128.4,40.753762,-73.967808
"1,982",98.3,143.9,40.75405,-73.968483
"1,962",126.2,210.5,40.754692,-73.96806
"1,965",193.9,287.5,40.755063,-73.967039
"1,959",133.8,212,40.755261,-73.968233
"1,931",74.5,104,40.754621,-73.967891
"1,959",Not Available,Not Available,40.754991,-73.965357
"1,941",79.4,117.3,40.755683,-73.966566
"1,961",48.8,106.8,40.755828,-73.966912
"1,963",104.5,150.6,40.75512,-73.967129
"2,002",93.2,200,40.755005,-73.966858
"1,959",85.6,133.5,40.755653,-73.966454
"1,929",60.4,185.3,40.756418,-73.966363
"2,005",150.5,270.7,40.756534,-73.966634
"1,930",72.6,102.5,40.756391,-73.966251
"1,977",116.3,182.4,40.757225,-73.966352
"1,959",118.8,174.9,40.757083,-73.966013
"1,929",65.8,97.5,40.757096,-73.966002
"1,928",84.8,138.1,40.756577,-73.964194
"1,932",111.7,182.6,40.75778,-73.96572
"1,962",Not Available,Not Available,40.757637,-73.965337
"1,972",Not Available,Not Available,40.757107,-73.963814
"1,927",87.6,189.8,40.758265,-73.964925
"1,975",125.1,191.9,40.758098,-73.966164
"1,982",138.4,224.9,40.758265,-73.964879
"1,932",53.8,96.3,40.758696,-73.963864
"1,929",53,87.9,40.758759,-73.964008
"1,930",102.9,191,40.758869,-73.964272
"1,928",53.7,90.7,40.75902,-73.964625
"1,947",Not Available,Not Available,40.759026,-73.965488
"1,963",91,180.7,40.75818,-73.964676
"1,982",86,168.1,40.758635,-73.96372
"1,967",86.3,145.9,40.759404,-73.96521
"1,929",65.9,92.9,40.758861,-73.96421
"1,928",43.4,76.7,40.758775,-73.964005
"1,928",69.8,101.4,40.75871,-73.96385
"1,961",73.5,121,40.759497,-73.963672
"1,984",112.6,179.5,40.758677,-73.963774
"1,972",77.7,137.5,40.760258,-73.964574
"1,930",63,91.4,40.75944,-73.963488
"1,927",24.9,75.7,40.753276,-73.966332
"1,931",117.1,152.2,40.753081,-73.965863
"1,930",71.8,106.8,40.753276,-73.966332
"1,931",113.9,194.3,40.752872,-73.96513
"1,957",56.8,98.1,40.753105,-73.964982
"1,957",Not Available,Not Available,40.75341,-73.964751
"1,930",54,81.6,40.753681,-73.964549
"2,003",38.1,83.3,40.754412,-73.965498
"1,928",57.5,84,40.754145,-73.964823
"1,930",89.3,138.6,40.754049,-73.964599
"1,925",61.9,89,40.753917,-73.964285
"1,927",109.8,145.6,40.754656,-73.964151
"1,929",64.7,91.9,40.754694,-73.964242
"1,930",97.1,150.9,40.754757,-73.964389
"1,930",95.7,148.3,40.75482,-73.964541
"1,931",82.3,127.6,40.754886,-73.964689
"1,931",47.6,73.7,40.754911,-73.964747
"1,956",87.1,125.2,40.754889,-73.964653
"1,931",70.9,120.1,40.754763,-73.964361
"1,974",163.5,343.8,40.75546,-73.964104
"1,951",75.5,129.8,40.755286,-73.962231
"1,958",112,181.4,40.755847,-73.964707
"1,972",60.1,96.7,40.756237,-73.963995
"1,930",63.3,102,40.756473,-73.964248
"1,956",67.6,103.8,40.756091,-73.963602
"1,955",81.7,121.8,40.755731,-73.961895
"1,956",27.2,65.2,40.756777,-73.963345
"1,956",98.7,158.6,40.756717,-73.964071
"1,983",124.5,268.2,40.756157,-73.963761
"1,968",98.3,151.7,40.757488,-73.963078
"1,949",3.1,9.8,40.756763,-73.963273
"1,949",76.1,121.1,40.761737,-73.973158
"1,960",Not Available,Not Available,40.75656,-73.961266
"1,955",102.3,138.8,40.757219,-73.962432
"1,955",74.8,110.7,40.757285,-73.962594
"1,961",Not Available,Not Available,40.757477,-73.963002
"1,967",39.2,123,40.757287,-73.962551
"1,929",52.8,88,40.756861,-73.961046
"1,938",Not Available,Not Available,40.757265,-73.960753
"1,961",81.8,134.9,40.757891,-73.961948
"1,921",83.6,118,40.757957,-73.96211
"1,927",100.3,140,40.757864,-73.961883
"1,959",93.1,162.1,40.758108,-73.96242
"1,927",Not Available,Not Available,40.758053,-73.962294
"1,927",76.8,109.3,40.757957,-73.962067
"1,920",82,124.4,40.757864,-73.961843
"1,928",61.6,98.9,40.757809,-73.961713
"1,967",57,96.1,40.756793,-73.961097
"1,970",49.9,151.1,40.758764,-73.96194
"1,922",76.7,115.4,40.758832,-73.962102
"1,986",82.2,146,40.758698,-73.961781
"1,972",124.8,194.3,40.758725,-73.961803
"1,929",64.9,107.1,40.758184,-73.960085
"1,988",106.1,174.8,40.759346,-73.961344
"1,928",96.4,159.7,40.759321,-73.962174
"1,966",129,174.7,40.758313,-73.959991
"1,925",56.4,99.2,40.755805,-73.961812
"1,959",60.9,99,40.75648,-73.961299
"1,926",84.6,152.9,40.757259,-73.960735
"1,928",80.4,135.2,40.758162,-73.960078
"1,960",23.5,71.4,40.758343,-73.959944
"2,003",56.3,93.4,40.759951,-73.951446
"2,003",66.7,91.2,40.75955,-73.951641
"1,969",91.3,197.4,40.760818,-73.950954
"1,976",56.4,153.7,40.761455,-73.950073
"2,004",142,218.2,40.759166,-73.952006
"2,007",108.8,169.9,40.758502,-73.952627
"2,007",94,156.1,40.758063,-73.953144
"2,008",71,118,40.757748,-73.953581
"1,975",82.1,214.2,40.762045,-73.949658
"1,927",139.5,258.4,40.764454,-73.972871
"1,987",74.1,209,40.764127,-73.971034
"1,958",74.3,207.7,40.763811,-73.971236
"1,925",69.8,122.8,40.763265,-73.969554
"1,971",129.7,258.9,40.763987,-73.97111
"1,903",Not Available,Not Available,40.764517,-73.971684
"1,905",Not Available,Not Available,40.76472,-73.97216
"1,963",63,139.6,40.764627,-73.972745
"1,984",66.7,189,40.763336,-73.970789
"2,002",79.8,168.1,40.763012,-73.969739
"1,891",185,339.4,40.764986,-73.972474
"1,928",66.8,147.8,40.764314,-73.970897
"1,951",84.8,211.5,40.764193,-73.970644
"1,930",190.5,349.5,40.765313,-73.972236
"1,928",68.3,154,40.764673,-73.97012
"1,958",Not Available,Not Available,40.764506,-73.970756
"1,941",74.4,123.3,40.763932,-73.96907
"1,979",59.5,141.3,40.765609,-73.972022
"2,014",3.1,8.7,40.765159,-73.970279
"1,960",127,240.1,40.764308,-73.968796
"1,917",Not Available,Not Available,40.764854,-73.968853
"1,958",44.4,84.5,40.765151,-73.970257
"1,926",67.1,127.7,40.766098,-73.971279
"1,962",87,145.7,40.766378,-73.971459
"1,918",Not Available,Not Available,40.765271,-73.969553
"1,916",81.7,127.5,40.765496,-73.968431
"1,925",96.3,267.1,40.765976,-73.969336
"1,925",106,184.8,40.766564,-73.970957
"1,901",159.1,288.6,40.76599,-73.969365
"1,916",100,210,40.766946,-73.971044
"1,923",57.3,99.2,40.765636,-73.967824
"1,910",Not Available,Not Available,40.766424,-73.969333
"1,927",112,193.6,40.767121,-73.970914
"1,931",74.9,136.4,40.767632,-73.970549
"1,922",Not Available,Not Available,40.76663,-73.968899
"1,927",62.7,177.3,40.76658,-73.96878
"1,963",91.3,165,40.767228,-73.968423
"1,925",132.4,261.7,40.766497,-73.967199
"1,951",115.4,260.9,40.767925,-73.970339
"1,927",62.4,118.4,40.768222,-73.970126
"1,963",106,183.9,40.767255,-73.968441
"1,924",63.8,112.7,40.766851,-73.966943
"1,917",66.1,109.1,40.767071,-73.96678
"1,962",44.4,71.8,40.768428,-73.969328
"1,920",13144.6,13890.2,40.768403,-73.969992
"1,928",79.9,173.8,40.767801,-73.967841
"1,949",97.9,154.3,40.768554,-73.969581
"1,924",Not Available,Not Available,40.767746,-73.967668
"1,914",73.5,133.4,40.767516,-73.966903
"1,963",77.4,133.2,40.76768,-73.966336
"1,928",127.4,210.4,40.769163,-73.969129
"1,907",Not Available,Not Available,40.767801,-73.967794
"1,941",79.9,121.6,40.768391,-73.967296
"1,962",141.3,192.9,40.769223,-73.968988
"1,926",96.6,155.9,40.768097,-73.966328
"1,949",88.4,133.8,40.76947,-73.969205
"1,955",85.6,139.6,40.769465,-73.967894
"1,948",45.4,84.6,40.769802,-73.968421
"1,941",74.9,124.5,40.770247,-73.96863
"1,913",63.8,153.5,40.769624,-73.96823
"1,948",102.6,178.8,40.770607,-73.968367
"1,937",Not Available,Not Available,40.770365,-73.96806
"1,960",21.6,67.5,40.769354,-73.965115
"1,947",42.6,72.2,40.769574,-73.964956
"1,962",50.7,97.3,40.770884,-73.967385
"1,937",Not Available,Not Available,40.771002,-73.967666
"1,928",87.4,158.2,40.77104,-73.96776
"1,927",81.2,214.9,40.770375,-73.966168
"1,927",94.4,210.8,40.770013,-73.967219
"1,935",104.2,203.4,40.771567,-73.967673
"1,928",89.6,153.1,40.76995,-73.964681
"1,928",90.2,156.1,40.770553,-73.964897
"1,929",24.6,73.6,40.770362,-73.966096
"1,958",72.3,142.8,40.77197,-73.96738
"1,948",73.3,121.7,40.771641,-73.967193
"1,930",96.7,175.7,40.770625,-73.964186
"1,951",63.9,98.2,40.770863,-73.964013
"1,927",77.2,125.6,40.771618,-73.965066
"1,924",97.1,167.3,40.771657,-73.965153
"1,929",80.7,122.8,40.772311,-73.966702
"1,915",67.1,112.9,40.772209,-73.966871
"1,928",81,117.2,40.771531,-73.964861
"1,959",66.1,118.1,40.772415,-73.966525
"1,925",77.1,133.2,40.772654,-73.966886
"1,937",Not Available,Not Available,40.772019,-73.965276
"1,917",77.3,91.7,40.771671,-73.965142
"1,959",61.9,99.5,40.771583,-73.964936
"1,924",63.7,98.1,40.771522,-73.964792
"1,924",76.9,143.4,40.771363,-73.964038
"1,931",90.8,155.9,40.771621,-73.96346
"1,937",53.7,62.3,40.772063,-73.965243
"1,922",98.4,156.9,40.772906,-73.966246
"1,975",80.7,143,40.77228,-73.964474
"1,930",144.9,272.8,40.771972,-73.963203
"1,930",80,127.9,40.772496,-73.963311
"1,947",67.4,99.8,40.772785,-73.964716
"1,917",59.9,115.7,40.773526,-73.966242
"1,950",115.4,176.3,40.77323,-73.966456
"1,940",64.8,111.6,40.773696,-73.965621
"1,925",61.3,110.9,40.772617,-73.962734
"1,927",75.1,136.1,40.772913,-73.962517
"1,929",68.9,110.3,40.773581,-73.964138
"1,955",67.1,116.3,40.774196,-73.965365
"1,925",74.3,144.4,40.774723,-73.965368
"1,960",46.8,91.6,40.773825,-73.963932
"1,926",63.8,129.7,40.773242,-73.962278
"1,926",181.8,352.6,40.774549,-73.964003
"1,948",Not Available,Not Available,40.774797,-73.965314
"1,982",28,62.2,40.774253,-73.963296
"1,949",118.2,310.9,40.774467,-73.963487
"1,948",72.1,134.3,40.774066,-73.962805
"1,915",56.1,99.8,40.774121,-73.961635
"1,917",82.1,135.6,40.77467,-73.962321
"1,930",Not Available,Not Available,40.774791,-73.963227
"1,925",78.3,127.8,40.775466,-73.96483
"1,938",78.1,136.2,40.775466,-73.96483
"1,927",42.2,88.7,40.775878,-73.96453
"1,927",235.2,402.9,40.775101,-73.963025
"1,924",68,128.7,40.77451,-73.96135
"1,917",65.4,108.4,40.774864,-73.96109
"1,936",61.3,88,40.775424,-73.96214
"1,938",Not Available,Not Available,40.776035,-73.964418
"1,958",Not Available,Not Available,40.77554,-73.962685
"1,926",61.8,101,40.7753,-73.960772
"1,926",73.9,122.5,40.77599,-73.961363
"1,958",65.6,119.9,40.776097,-73.961616
"1,947",65.6,174.9,40.763117,-73.969641
"1,994",51.9,120.1,40.762661,-73.969179
"1,963",61.6,108.4,40.763182,-73.968511
"1,986",77.1,204.3,40.762515,-73.968555
"1,886",93.1,245.1,40.762317,-73.968107
"2,000",76.6,164.8,40.763394,-73.969439
"1,960",138.9,266.9,40.763097,-73.967562
"1,960",84,151.1,40.763132,-73.967515
"1,963",147,225.4,40.762278,-73.966071
"1,911",120.2,208.5,40.76372,-73.969197
"1,915",113.4,236.3,40.763893,-73.969074
"1,909",72,125.1,40.764316,-73.968767
"1,984",95.5,200.2,40.762904,-73.965612
"1,912",87.7,150.4,40.764596,-73.968557
"1,957",79.1,127.4,40.764771,-73.968135
"1,913",86.9,124.2,40.764974,-73.968283
"1,962",75.8,140.5,40.76353,-73.965154
"1,913",73.1,108.8,40.765054,-73.967146
"1,959",98.7,141.3,40.764394,-73.965579
"1,960",75,132,40.764872,-73.966713
"1,928",145.4,288.2,40.764592,-73.966052
"1,923",76.9,125.7,40.764974,-73.966911
"1,928",70.6,120.4,40.764878,-73.966265
"1,985",92.7,159.1,40.76488,-73.964785
"1,962",96.7,160.4,40.764639,-73.966113
"1,926",88.9,130.7,40.765457,-73.965842
"1,968",114.3,176.4,40.765676,-73.964734
"1,955",87.8,134,40.766228,-73.967369
"2,011",57,153.8,,
"1,929",109.1,219.9,40.766805,-73.96695
"1,954",89.7,135,40.76692,-73.965744
"1,913",72.4,117.3,40.767046,-73.966773
"1,880",Not Available,Not Available,40.767381,-73.966527
"1,906",64.8,108.6,40.7667,-73.96491
"1,918",81.5,111.2,40.766469,-73.964647
"1,957",67.4,120.6,40.766013,-73.96334
"1,908",94.2,153,40.766963,-73.964719
"1,924",114.4,192.5,40.767902,-73.965848
"1,931",77.1,117.2,40.767622,-73.96543
"1,905",99.5,155,40.767325,-73.964451
"1,960",91,154.9,40.766658,-73.962871
"1,965",110.2,171,40.766845,-73.96273
"1,958",Not Available,Not Available,40.768146,-73.963855
"1,932",201.6,377.6,40.769068,-73.964725
"1,916",74.5,108,40.768585,-73.963559
"1,924",82.8,123.8,40.768577,-73.963537
"1,961",64.5,100.5,40.767909,-73.961953
"1,924",65.1,99.2,40.768868,-73.963328
"1,949",29.2,85.7,40.769598,-73.964912
"1,986",65.6,150.6,40.768609,-73.961992
"1,980",220.7,445.9,40.769886,-73.964703
"1,959",101.5,149.5,40.768529,-73.96149
"1,962",61.8,104.7,40.768727,-73.961357
"1,927",64.4,79.5,40.769466,-73.962891
"1,972",84.5,156,40.770325,-73.964381
"1,958",65.9,114.5,40.769847,-73.962638
"1,962",80.5,155.2,40.769172,-73.961046
"1,926",77.2,129.5,40.770141,-73.961558
"1,928",68.1,116.8,40.770193,-73.961684
"1,963",52.2,99.5,40.770808,-73.963143
"1,914",Not Available,Not Available,40.770869,-73.963984
"1,914",75,149.4,40.770113,-73.962421
"1,940",73,127.1,40.770564,-73.964204
"1,927",68.7,117,40.771585,-73.96346
"1,928",91.9,153.3,40.770783,-73.963038
"1,917",Not Available,Not Available,40.770616,-73.962081
"1,923",Not Available,Not Available,40.770583,-73.962081
"1,929",71.2,115,40.770231,-73.961731
"1,958",Not Available,Not Available,40.769858,-73.960537
"1,923",92.7,126.2,40.771,-73.961774
"1,923",44.5,73.9,40.770201,-73.961652
"1,940",58.4,101.2,40.772002,-73.963156
"1,924",57.1,97.9,40.771197,-73.96163
"1,958",57.7,100.6,40.770533,-73.960049
"1,966",77.5,108.8,40.77078,-73.959868
"1,923",66.8,108.4,40.771419,-73.96051
"1,925",75,125.3,40.772194,-73.963015
"1,960",59,114.9,40.772551,-73.962755
"1,923",73.8,118,40.771829,-73.961164
"1,963",98.3,146.2,40.771364,-73.960333
"1,961",73.2,125.8,40.771331,-73.959463
"1,923",81.5,123.6,40.772721,-73.961629
"1,916",90,135.7,40.772872,-73.96252
"1,986",164.7,284.1,40.77154,-73.960749
"1,929",79.4,120.3,40.771936,-73.961113
"1,925",112.3,184.3,40.771837,-73.961185
"1,913",59.6,104.5,40.772894,-73.961997
"1,961",113,175.2,40.772473,-73.960723
"1,962",62.4,95.3,40.771795,-73.95912
"1,915",58.5,105.6,40.773308,-73.961051
"1,909",95.1,146,40.773399,-73.962137
"1,961",91.5,179.3,40.772715,-73.960546
"1,996",75.3,141.8,40.772514,-73.959167
"1,920",80.8,161,40.77321,-73.962275
"1,894",Not Available,Not Available,40.774112,-73.961617
"1,958",70.1,112.1,40.772846,-73.95991
"1,957",70.8,123,40.77253,-73.958585
"1,959",71.7,116.9,40.773412,-73.960011
"1,999",78.8,167.2,40.772899,-73.960033
"1,942",104.3,198,40.773261,-73.958975
"1,908",96,134.5,40.774464,-73.961361
"1,912",88.9,154.9,40.774711,-73.96118
"1,927",63.9,106.2,40.773941,-73.958621
"2,000",76.9,179.5,40.773785,-73.958245
"1,942",74.8,115.3,40.773236,-73.958874
"1,927",48.4,89.8,40.775054,-73.960927
"1,928",67,100.8,40.773963,-73.958624
"1,930",71.9,110,40.774542,-73.957927
"1,927",110.4,144.9,40.774649,-73.958183
"1,917",72.2,105.7,40.774759,-73.958443
"1,929",Not Available,Not Available,40.77513,-73.95932
"1,947",Not Available,Not Available,40.775289,-73.959703
"1,930",84.1,142,40.775353,-73.960707
"1,965",35.9,112.8,40.761869,-73.965411
"2,003",87.8,187,40.761389,-73.966173
"1,940",78,112,40.761334,-73.963826
"1,984",153.8,277.1,40.762657,-73.965338
"1,967",86.1,142.1,40.763283,-73.964879
"1,963",61.3,119.3,40.763296,-73.964869
"1,963",Not Available,Not Available,40.763774,-73.964103
"1,963",60.4,100.1,40.764147,-73.964677
"1,962",156,215.8,40.76376,-73.964031
"1,963",106,160.2,40.763285,-73.962403
"1,968",167,257.6,40.764389,-73.9645
"1,963",52.7,114.8,40.764838,-73.962745
"1,988",93.6,160.6,40.765162,-73.963514
"1,920",117.5,184.3,40.765028,-73.963193
"1,961",62.8,123,40.766005,-73.963322
"1,880",30.9,85.3,40.765615,-73.962792
"1,979",149.2,216.3,40.765087,-73.961092
"1,964",100.4,162.2,40.766276,-73.962279
"1,946",144.6,329.3,40.766397,-73.962524
"1,974",85.5,144.1,40.765713,-73.960633
"1,929",69.5,116.5,40.766916,-73.961852
"1,962",92,146.4,40.766737,-73.961387
"1,999",85.2,142.1,40.767753,-73.961892
"1,980",63.3,138.9,40.767767,-73.961881
"1,929",59.9,98.1,40.767514,-73.961285
"1,957",Not Available,Not Available,40.767319,-73.960823
"1,986",109.9,197.9,40.767986,-73.96052
